utmx,utmy,X,Y,Five_ave_crime,Population65,NoHealthInsurance,Beer,MentalHealthPati,DrinkingPlaces,ReligiousPlaces
3020747.089,5183069.448,-92.392163,42.491362,8.18363121336145,587.9,211.62,37.903223,39.047751,254.747699,462.340678
2914602.609,5085820.087,-93.903227,42.052131,7.16801038149976,125.89,18.17,12.200675,5.899786,39.761488,141.135466
3028122.853,5233330.577,-92.102155,42.857201,5.69685119406771,155.96,20.41,8.43313,3.483689,49.836052,112.810848
3072526.907,5212297.892,-91.727916,42.554965,7.98185060539912,107.36,30.82,3.586363,2.556405,35.257054,75.753274
2780350.442,5113011.842,-95.230374,42.655377,7.00215642938076,104.94,44.1,2.357852,1.401538,25.218392,81.224208
2982086.13,5182132.224,-92.802076,42.603268,5.98189768577598,114,17.46,3.54905,1.834478,46.036791,99.201308
2826161.935,5106467.032,-94.763055,42.472289,7.63168163624118,90.14,13.93,4.375493,1.688796,13.67023,95.278582
2833341.908,5059796.814,-94.866209,42.081349,4.06697268025958,77.5,7.42,13.075598,1.100726,68.195859,144.04179
2849745.702,4980287.847,-94.991835,41.403312,7.14673197943203,92.2,17.72,4.299716,1.390677,27.480393,100.706267
3176557.792,5142171.171,-90.955752,41.687614,7.24746551547611,95.29,11.11,4.1975,4.625889,38.554429,80.248658
2925595.618,5232780.712,-93.189857,43.171309,7.62998079589294,232.65,53.47,22.980607,16.762794,106.957049,169.324128
2749438.979,5115795.661,-95.554101,42.76511,6.47848835718942,92.05,15.85,5.439644,1.300377,41.703791,87.657533
3001471.535,5249868.051,-92.312017,43.068851,6.81025544880221,80.37,23.17,1.843968,1.444082,19.116909,69.349069
2976653.818,4978558.622,-93.670421,41.028171,7.27111247376964,53.85,17.36,1.593945,2.541064,7.273586,34.962474
2759488.484,5158998.264,-95.278005,43.081312,6.50209857347036,61.61,11.49,4.668108,0.438221,30.813744,56.505616
3085782.091,5258063.213,-91.392074,42.864244,7.23591947420431,138.86,39.03,4.303229,0.863998,28.424232,54.829225
3231568.764,5188845.098,-90.196517,41.865282,7.74350066071253,233.52,47.77,13.911125,7.447409,91.242049,173.7507
2780016.961,5048170.661,-95.480507,42.139142,5.45707470000594,98.49,31.38,2.631208,0.973921,84.294229,108.175987
2939388.234,5039445.231,-93.823991,41.614877,7.66759040572843,201.95,55.5,15.619607,19.065182,161.367409,219.139471
3085784.947,4984083.788,-92.526382,40.750382,4.72801685710938,34.89,52.13,0.880074,0.256583,3.922306,34.657709
2966516.939,4940129.1,-93.921187,40.755255,6.08333609431319,60.95,28.06,4.419864,1.643662,16.913826,31.129774
3098258.174,5213848.629,-91.45399,42.485235,7.24986906424277,75.39,11.75,7.328835,1.55575,31.636845,60.053718
3204342.722,5036807.32,-91.113543,40.795327,7.78432355578759,224.11,56.14,33.604334,11.61168,106.026296,276.84246
2747654.881,5191498.122,-95.279436,43.374271,6.31371658859478,107.29,14.58,14.370513,0.926945,88.083195,74.018651
3162039.671,5245741.651,-90.65665,42.523468,8.3222225795666,454.93,107.57,29.528605,40.103804,234.461275,258.481468
2789624.863,5208434.148,-94.754596,43.387088,6.29783968372426,42.25,14.8,0.811178,0.111139,7.550676,35.529963
3052684.142,5217863.814,-91.911026,42.660488,7.1513076158023,129.44,26.57,6.572062,2.228377,45.70026,95.607371
2969473.048,5242031.008,-92.684053,43.108001,6.39019892793925,86.4,20.19,1.91531,2.39573,28.7265,56.157319
2942035.399,5183668.356,-93.21893,42.737474,2.97309536055211,62.1,16.95,6.458887,0.564963,15.308013,48.363154
2811613.32,4883217.925,-95.74599,40.733505,7.94798293466374,66.81,13.83,2.131644,0.724318,16.514028,45.889046
2862013.796,5066953.39,-94.533649,42.056036,3.09809728035162,87,10.2,3.262678,0.920671,10.2101,67.973105
2985847.168,5145321.074,-92.914317,42.305174,7.5078611844756,84.79,8.09,2.242665,2.366057,36.547598,65.534963
2869529.071,5023820.548,-94.619216,41.692955,7.10174812717103,65.73,11.07,3.255439,1.583192,35.06733,53.145734
2911299.713,5115031.683,-93.822503,42.291593,6.96955978234685,103.18,14.73,6.701352,15.272599,29.912465,122.116476
2896349.124,5219614.102,-93.557304,43.15736,5.85240790608684,65.71,9.68,5.121343,1.700752,30.355971,86.001761
2970276.82,5146933.335,-93.071345,42.364988,7.2666813354647,80.93,13.42,3.522783,5.077077,15.87454,93.509577
2778654.116,4974949.523,-95.76575,41.557418,7.56711323741927,96.8,20,4.143117,9.373209,44.38529,135.395058
3154322.715,5055824.21,-91.541351,41.096175,7.38559113795807,92.27,16.25,3.282579,1.093253,27.074681,78.590638
3003779.634,5290279.534,-92.11314,43.374086,7.27492991749961,60.96,19.79,5.704552,0.632942,15.901564,40.679261
2859431.114,5150069.024,-94.235072,42.720491,7.31282738987701,81.26,15.46,2.344334,1.183372,21.137942,47.281633
2758791.87,5086240.803,-95.565422,42.502654,7.292433427,43.05,7.1,2.790354,0.533058,23.981451,33.822724
3090035.49,5117926.218,-91.943587,41.773106,7.1077426023624,74.33,14.64,4.77659,3.713341,22.374011,83.766138
3181682.716,5214702.084,-90.591325,42.223593,6.2408446354257,121.33,26.37,3.249695,2.404838,49.197069,65.480373
3007597.425,5086193.431,-92.926834,41.778718,7.9712090998346,173.72,27.25,10.305783,26.439867,45.258911,214.959179
3132109.432,5038966.62,-91.835675,41.034819,6.70979685017489,87.23,18.15,1.97515,0.445898,23.917777,43.938836
3130239.424,5119049.82,-91.525946,41.656651,8.18588383942012,280.92,133.4,29.180683,42.615282,196.927897,332.501851
3078387.484,5069360.287,-92.26227,41.43364,7.23390634581935,85.6,11.35,19.437245,1.302962,13.580551,63.468091
2856765.567,5194850.071,-94.083499,43.08153,6.74530742284094,113.19,21.99,2.904075,1.67822,23.117441,111.677322
3198107.473,4982650.076,-91.395424,40.399815,7.88364744322819,215.36,41.11,12.895749,12.418572,70.207685,122.839389
3107493.423,5159844.427,-91.588554,42.041351,8.51392781186265,702.63,187.87,69.03048,76.091925,479.830897,568.396378
3160215.73,5078423.392,-91.38869,41.251339,7.57064285893872,55.47,15.47,1.895499,0.501522,19.351536,27.592498
3005572.584,4991928.749,-93.319625,41.048697,8.04641406442984,85.42,22.23,3.727055,0.688078,13.35015,55.889059
2657831.583,5160493.821,-96.385752,43.379645,7.26917996481654,57.25,12.56,3.293628,1.353393,17.036758,61.627015
2938069.766,5012679.734,-93.941262,41.408148,6.55149111594709,51.66,10.55,3.491621,2.770006,30.00269,50.906216
3050478.704,5042429.755,-92.657797,41.309236,7.797422106,126.09,31.25,9.805015,2.399076,53.463378,196.838987
3016422.243,5032328.113,-93.049608,41.332332,7.55975042671101,139.63,26.56,12.422216,11.237374,43.266563,243.009549
2990326.337,5099413.206,-93.053793,41.933724,7.65392455359396,171.18,56.41,13.538218,11.464131,78.051007,120.664483
2798725.248,4918527.958,-95.756301,41.051027,8.06015741729868,88.78,20.85,5.849291,3.114378,33.008618,73.956849
2939740.815,5262120.76,-92.915156,43.356579,3.85507572513324,64.92,18.64,6.035534,1.383082,31.744648,31.614798
2747327.28,5037263.345,-95.872539,42.142584,7.30382961885943,97.81,18.8,8.880196,2.781313,21.265009,90.002816
3035677.134,5000673.957,-92.97507,41.028343,7.02653451337885,60.62,11.79,1.907454,0.47747,24.15008,54.402262
3181832.88,5113620.468,-91.022611,41.452909,7.49253509729296,158.97,38.57,3.914849,4.808042,58.04831,114.365502
2709950.644,5154073.123,-95.837498,43.182545,7.45666674352344,84.91,16.69,9.53909,1.144031,20.426483,104.099943
2724661.036,5181512.357,-95.570127,43.360416,7.66726302755613,41.82,8.93,4.085909,0.742637,11.287247,39.683127
2842477.294,4898443.654,-95.367322,40.771527,7.16349538128225,133.55,26.75,6.21349,0.864078,22.854503,93.007267
2803635.495,5174170.398,-94.73949,43.07446,7.13694220267946,46.29,11.95,3.459928,0.46508,19.962479,43.44441
2714607.156,5091521.869,-96.024306,42.668074,6.81438306033743,106.74,29.78,11.345282,5.065768,43.18749,146.449966
2812816.397,5150460.859,-94.734212,42.859763,7.12395834555649,67.83,13.12,1.819623,0.626987,15.322598,43.951785
2960628.757,5037010.621,-93.611311,41.53364,9.36940818742453,1301.27,543.03,124.657337,120.444563,929.883616,1229.212836
2779892.238,4939713.854,-95.879993,41.27177,9.10405014660552,509.31,177.87,27.067074,18.672529,244.303747,514.711995
3034296.954,5085116.051,-92.653806,41.68976,5.7996642465252,101.02,26.55,3.973231,2.348282,55.921855,106.741218
2935601.943,4933565.518,-94.266349,40.791452,6.62912283193614,48.28,8.2,1.074245,1.531281,24.622383,25.085189
2794599.784,5096426.095,-95.14066,42.482783,7.21673248203978,93.21,17.34,14.836107,5.090134,22.326461,81.500007
3220377.867,5142038.51,-90.511725,41.546609,8.54461151028211,736.89,226.27,66.115897,48.568836,500.664079,565.009009
2821364.168,5005445.51,-95.198827,41.682881,6.27812576391391,88.87,21.19,2.593383,0.660454,58.741043,111.085144
2686510.686,5132761.308,-96.175555,43.077091,6.72887865490776,105.05,28.26,7.580055,5.511461,28.516562,188.186024
2937151.051,5091149.368,-93.64448,42.027588,7.79287055434916,240.13,94.06,14.328699,33.065458,199.510464,285.380724
3025112.809,5122210.217,-92.598441,42.005831,8.06555755145375,118.18,39.64,3.661884,2.425325,46.793831,87.52124
2891065.596,4911654.287,-94.810954,40.74286,6.39869526993406,44.9,17.86,1.119882,0.318692,6.83208,26.612614
2915825.163,4962131.877,-94.365639,41.073182,7.18111407836072,82.83,25.82,6.426869,21.007957,43.968299,81.759245
3137643.791,5012557.1,-91.885724,40.814368,6.31145613439205,23.24,6.03,0.387178,0.050433,2.462101,16.333004
3082188.729,5022426.951,-92.41166,41.058584,7.80729560442329,141.15,44.41,10.954533,1.14186,58.09376,143.84523
2973337.391,5018331.632,-93.551549,41.349901,8.34096106960179,191.12,36.15,14.956271,12.592431,141.214568,227.972619
3130056.557,5093261.199,-91.634801,41.45906,7.62929183458078,93.73,35.62,2.791018,2.381675,33.145489,61.50884
3026964.14,4948652.975,-93.265733,40.647712,7.74105868330855,65.26,34.62,1.555671,0.67822,12.03607,52.410332
2872140.717,5128415.387,-94.18541,42.512301,8.3018157985249,205,71.06,22.102755,9.060516,96.398104,166.9881
3025157.705,5272323.625,-91.965349,43.167575,6.4715535050559,101.3,9.39,6.273117,0.521556,16.540081,52.110641
2694032.56,5059968.597,-96.365308,42.471043,8.13596112680055,355.7,165.28,21.792803,36.766716,164.294568,320.000849
2922172.832,5252465.769,-93.143736,43.335544,7.21711607878272,60.94,12.48,8.769201,1.840517,25.706186,58.470234
2889072.48,5153783.239,-93.903582,42.662177,6.71380697536065,112.93,21.45,3.016083,2.642556,46.059978,118.862585
2945719.008,4578586.02,-95.397434,37.944889,8.01729928246517,101.06,28.68,12.266129,11.567925,44.993003,76.587676
2943880.879,4607929.427,-95.320278,38.183837,7.01766868080653,39.68,21.89,2.065012,1.287599,4.45954,18.773814
2909511.817,4769833.719,-95.124632,39.564951,6.25668836837378,49.46,23.91,5.440083,0.994081,13.448387,61.432763
2669103.591,4424361.72,-98.684009,37.362609,6.63528982433778,44.19,22.31,5.947527,4.327632,11.576638,71.239191
2629972.514,4537350.547,-98.765185,38.379749,7.33822211417629,151.25,99.33,36.302528,9.167462,34.500465,155.891922
3016332.61,4586803.8,-94.661514,37.82691,8.08467323307752,97.38,54.79,17.503881,3.112641,50.682161,171.633741
2872613.357,4781581.237,-95.464705,39.757321,6.7119024319275,57.99,21.71,12.646548,3.464577,8.972797,68.041561
2813007.445,4504345.268,-96.975981,37.678799,9.06432280768452,198.43,109.75,24.435367,27.640007,53.734444,226.591994
3025327.625,4507101.693,-94.831833,37.170936,8.63867617665398,116.98,70.31,6.748346,2.75546,12.745198,117.511656
2738896.817,4688001.549,-97.166586,39.34881,5.8676215092983,45.93,14.37,10.26043,0.758145,8.904375,37.242
2686734.885,4698499.133,-97.67985,39.563091,8.03569928941842,83.14,34.33,9.622931,2.119661,18.975308,108.052919
2914797.719,4605191.025,-95.623724,38.236916,6.55633577201054,62.42,23.63,10.329664,2.43859,9.54733,77.170235
2823700.827,4454889.791,-97.016523,37.252553,8.34320417216713,182.86,87.75,15.348345,3.784269,31.579508,165.24652
3024050.47,4538803.783,-94.742019,37.425959,8.37322954389809,160.28,114.81,20.219463,2.935254,39.023115,200.00915
2781331.782,4617801.798,-96.949289,38.674782,8.38220416507396,116.11,44.59,22.978894,3.556471,16.218995,88.476073
2903946.186,4790578.061,-95.109771,39.745087,6.88313156851796,55.9,27.56,2.387733,1.301212,33.838745,59.214256
2585613.33,4470534.517,-99.418938,37.929477,7.33824699658043,42.42,13.3,4.846834,3.956125,23.37035,52.708349
2566287.953,4580212.501,-99.308738,38.87819,7.25918253053703,91.66,41.07,35.444444,2.007687,67.845231,139.424923
2654108.521,4592464.563,-98.349681,38.775677,7.22097475708613,41.7,12.51,4.129513,0.888636,4.139905,37.205783
2455279.701,4443266.014,-100.859893,37.98383,8.61965990313937,121.32,152.87,31.470609,24.43233,36.307529,161.355531
2541313.336,4441304.525,-99.962035,37.784565,7.47902083889945,76.76,95.11,17.733661,2.139473,15.844479,122.246179
2939226.482,4646396.06,-95.240349,38.502737,8.25820681667014,81.19,36.77,9.231649,1.737746,15.605477,96.069463
2779920.88,4660178.309,-96.829036,39.021107,7.09234230266702,69.29,67.83,11.416447,8.894715,40.611488,97.807923
2504129.836,4622142.267,-99.846726,39.365331,5.03942064584576,24.15,9.94,5.046315,0.323775,3.99567,16.696343
2426992.275,4385831.242,-101.306963,37.561969,6.15028922761305,27.81,33.46,7.334865,0.199613,3.026925,49.006131
2502017.343,4415021.954,-100.443691,37.650201,7.75053615025972,29.72,26.94,2.998348,1.021,3.95995,161.811058
2870876.03,4540261.31,-96.276688,37.826835,8.39108851303683,74.52,22.89,12.373881,2.55972,15.356856,32.813498
2739777.731,4433602.772,-97.933054,37.276889,7.1108366526959,68,38.89,10.11169,2.817893,17.322731,79.010533
2757137.026,4540753.176,-97.437255,38.108785,7.05777965502951,115.54,49.22,8.798353,4.968789,14.674449,132.26998
2860439.628,4741531.604,-95.727535,39.469243,7.95357495440711,56.22,17.84,13.034839,2.534458,6.764763,48.869616
2895102.971,4739072.608,-95.378663,39.358152,8.43456466405745,75.09,25,16.073037,4.2461,24.890281,53.001799
2634521.323,4696432.428,-98.237352,39.673237,5.33948664347877,28.88,7.58,1.147152,0.170696,3.384078,13.846888
2974182.981,4713556.405,-94.658209,38.944007,8.72888506003481,1852.66,790.75,381.757216,218.790654,965.174856,2169.769939
2728974.505,4465670.602,-97.950326,37.563733,7.71951635749233,67.68,16.22,5.914192,9.475322,9.056689,49.644975
2979818.187,4513355.692,-95.264983,37.337155,7.49596384764812,149.83,89.32,8.295001,16.097286,7.988329,105.487215
2935843.292,4748400.093,-94.928709,39.323708,8.49612748549599,235.54,82.56,63.047422,10.373265,120.126742,206.658948
2988980.021,4613556.485,-94.847039,38.111051,6.52238981199835,44.21,20.72,7.567699,0.960798,4.508819,33.960557
2858423.755,4609034.965,-96.185281,38.411292,7.58049749350634,117.77,66.45,33.553064,9.708643,49.393374,117.132173
2727758.797,4564146.957,-97.669201,38.36955,7.16837503344575,132.39,51.05,18.93761,10.435039,39.087501,264.487146
2772268.367,4595278.236,-97.113501,38.514661,7.59600621849303,92,26.98,7.002667,2.200929,4.133482,81.983065
2768376.922,4757162.974,-96.63245,39.833796,6.04311199535065,40.54,13.38,8.024193,0.628021,5.230699,43.982784
2975308.256,4680782.486,-94.758976,38.68101,8.62211276493337,135.58,46.78,21.648004,14.723122,34.587461,175.366613
2662075.469,4670288.623,-98.027969,39.393087,6.25627437681849,46.75,15.68,14.232903,0.784258,15.004034,31.683003
2957183.827,4469589.475,-95.62894,37.04457,8.535797128,238.79,174.05,18.527817,20.640937,25.41098,162.81523
2822273.843,4634391.023,-96.474495,38.706604,7.02833983648676,48.51,16.16,9.881422,1.010294,5.682907,39.027758
2834794.529,4785486.7,-95.843695,39.88884,7.38392994875445,57.94,14.3,13.084599,1.500529,6.366889,51.602928
2973974.603,4546779.754,-95.216281,37.618599,7.75119716019937,94.75,58.44,14.113472,3.62446,11.758297,73.71076
2875366.953,4663370.991,-95.835147,38.804254,7.74109092833322,98.32,47.06,37.398703,6.824905,12.668077,72.976166
2691423.894,4646599.454,-97.793661,39.128829,7.6117041645071,39.49,12.05,10.241838,1.483054,6.684662,33.37852
2607578.371,4506673.815,-99.087552,38.178396,6.36743720810305,39.12,20.93,2.415761,2.003915,17.565389,33.811293
2536508.005,4677467.571,-99.337952,39.748892,5.77153284758364,21.19,6.98,5.915684,0.202825,3.82007,27.335025
2817967.675,4694139.891,-96.324755,39.198828,8.34819367431685,60.46,20.31,18.362202,3.297765,15.780819,77.901868
2653885.275,4456011.357,-98.751236,37.65694,7.34085008190361,57.5,23.32,2.730841,78.873213,14.216095,60.85524
2714249.889,4523512.808,-97.931119,38.070352,8.65288271954017,321.74,180.42,60.231348,51.186644,104.07804,542.904729
2682069.538,4729389.552,-97.630487,39.826067,7.06257717149575,52.49,8.46,7.598479,0.289859,6.291368,37.982838
2684343.467,4537607.069,-98.198682,38.255741,7.43152825507218,56.39,19.88,7.274539,2.509603,6.55583,50.788993
2551855.373,4617602.57,-99.352156,39.219611,6.21682725327562,21,6.74,5.819174,0.294498,3.537185,25.566143
2587733.647,4545005.051,-99.18505,38.539157,8.20829900767624,50.83,11.27,8.109598,0.75493,12.097668,56.379471
2606426.934,4593095.679,-98.847972,38.892195,7.25179206852114,47.56,19.27,8.767368,3.836911,21.631764,29.113187
2715948.514,4621090.932,-97.616894,38.86162,7.93568111715333,203.68,113.46,22.677925,15.417648,52.841315,240.164265
2789183.917,4496914.745,-97.241457,37.675892,8.97476171749987,1759.66,1496.32,315.156154,180.314247,606.600458,1998.576964
2476210.567,4337741.534,-100.914341,37.059551,6.13363035288697,49.58,97.39,3.13411,4.004403,3.963845,62.45641
2873437.505,4694306.85,-95.75237,39.057113,10.0963412379028,736.26,337.31,97.241167,149.672896,204.856053,845.715141
2342462.212,4577539.796,-101.707585,39.342827,4.06322083657141,19.3,9.25,1.723531,0.289459,2.237859,16.86955
2582984.189,4694384.328,-98.790845,39.779483,5.26931350314445,54.58,17.26,7.563082,0.378795,17.057572,41.90636
2653475.065,4504047.169,-98.617473,38.052323,7.22678142224158,42.6,21.34,2.119934,2.660867,3.632697,41.955404
2805530.77,4439297.333,-97.247111,37.16935,8.44446606613143,111.89,46.81,8.97121,7.666435,18.176188,128.481632
2397905.849,4597006.092,-101.056532,39.389102,6.09211153419817,16.46,7.67,4.57006,0.586909,7.178573,15.974444
2846378.06,4663361.607,-96.132673,38.878623,7.51795770299522,40.07,10.5,9.613219,3.241827,8.844534,31.315524
2725820.484,4752890.588,-97.093178,39.907557,6.5989771133237,47.58,9.15,3.101105,0.626392,8.18076,46.617866
