utmx,utmy,X,Y,Rate_per_100000,PopulationDensity,Beer,NoHealthInsurance,Cases,Neighbor_Disadvantage
4678729.888,6005178.032,-72.831104,41.555823,6.11235386438344,781459.6411,968.855135,966.41,3317,43.004782
4755445.871,6030040.703,-72.095636,41.34453,5.47980524259341,99390.91026,382.016558,254.39,552,-6.292663
4683878.013,6060247.028,-72.452287,41.848206,4.66060489287619,35928.26432,135.738478,75.88,141,-11.109625
4746400.843,6085874.752,-71.818415,41.702473,5.23164323328004,25105.20953,140.143575,107.48,189,7.392623
4632430.873,5583963.301,-75.614496,39.260045,5.7592171815443,34790.46513,157.462259,221.77,481,1.609313
4601092.484,5651777.211,-75.490511,39.805411,6.08039075630238,597478.583,631.338746,658.28,2076,-5.953958
4719955.875,5556265.434,-75.083232,38.724934,5.83188247728352,25048.57381,282.893561,317.63,696,-16.988558
4535546.24,5468662.98,-76.99503,38.949231,7.74508937985458,3230370.481,673.346195,658.17,14011,57.573313
4587863.5,4082105.269,-82.430792,29.645276,6.07119951512684,141552.6146,104.113035,520.32,1013,-3.267918
4587492.228,4180883.052,-82.099362,30.32105,6.16856415992078,447.76786,2.477276,39.88,116,-0.45109
4187968.737,4005431.783,-85.90355,30.238011,5.79423237757827,70749.30732,65.031365,561.8,486,-4.975171
4599524.533,4122002.643,-82.205715,29.88391,5.71439265376822,566.24516,5.325051,45.19,74,1.148691
4870976.448,3969062.56,-80.629691,28.064231,5.75574221358691,265339.5117,154.430789,1156.87,1657,-30.48456
5021853.673,3723756.646,-80.272017,26.01573,7.08573408634195,2329711.142,601.512922,5044.72,19834,-3.735923
4266932.721,4055107.74,-85.093768,30.374184,5.40177607491627,92.10505,2.62994,47.08,27,0.384368
4769045.905,3769321.789,-82.022461,27.002455,5.23484494359246,58654.61085,61.24115,371.35,327,-16.136055
4622607.523,3989581.674,-82.462582,28.911717,5.19017520792833,15836.51156,22.038636,281.85,242,-3.207482
4634272.242,4172898.247,-81.760781,30.12701,5.41787660160568,42263.22354,54.182269,314.04,415,-3.766392
4830863.047,3683662.137,-81.808857,26.255681,5.66815529701305,181834.4848,68.524927,1001.98,985,-31.18663
4535107.662,4136372.347,-82.664081,30.171714,6.29360410464869,4257.69701,16.558959,156.82,328,2.582
4778580.647,3800162.858,-81.856833,27.186329,6.00536745227697,3350.49253,7.717854,167.52,133,0.782383
4513159.742,4051281.226,-83.121269,29.648746,5.67914819369784,153.5296,4.986149,49.36,43,0.622216
4654819.649,4212638.974,-81.46312,30.333946,6.65839608084952,532044.0525,331.759968,2111.63,6231,28.65985
4047096.326,3977739.7,-87.167559,30.419098,6.17628298410052,137255.4703,150.194643,759.3,1302,-3.883229
4725770.539,4130268.868,-81.198239,29.566564,5.4240685718536,27666.1312,43.824727,252.84,232,-8.148833
4313359.274,4004827.393,-84.875945,29.887399,5.22251565313175,157.27232,23.751637,72.86,20,0.803711
4331186.908,4117902.427,-84.362609,30.636117,6.49072353450251,1053.19899,20.346639,127.77,254,3.908873
4557777.21,4069235.716,-82.709828,29.644171,5.01529110563245,284.81595,7.668117,79.52,24,0.009729
4891426.8,3806295.636,-80.988145,26.919726,6.57465734299987,53.28297,3.030748,69.39,90,0.70128
4264989.905,4010773.274,-85.25204,30.063895,5.47897086624129,117.51253,12.398215,31.1,28,-0.241046
4492047.825,4167458.492,-82.900172,30.51257,7.08940994678839,74.64998,4.582923,41.57,150,1.936131
4757740.882,3827148.406,-81.932947,27.426477,5.61822458629455,451.03478,5.597049,65.98,60,1.137979
4905529.78,3799467.254,-80.903721,26.8354,6.00807581291318,2028.588911,4.086988,155.9,138,5.331332
4635215.401,3937973.969,-82.529659,28.522398,5.45146754604171,63085.89968,39.101986,533.94,395,-3.604502
4802142.62,3857073.363,-81.503405,27.507061,5.6076386141033,17460.78721,25.801265,267.56,254,1.53654
4706022.104,3890833.545,-82.131313,28.002565,6.34141694528589,1156767.549,537.928623,3965.09,7044,2.251629
4172526.045,4086540.152,-85.771839,30.863582,4.99991133073328,193.04352,4.920427,71.09,25,1.494076
4919165.823,3924543.366,-80.412095,27.630822,5.63085329463344,43007.53895,48.788047,292.83,397,-10.416643
4244017.247,4115890.56,-85.083536,30.871287,6.9964069765767,854.37917,20.049226,120.62,438,2.522782
4390213.937,4098169.405,-83.949585,30.327925,6.93137414458077,119.44266,4.478547,22.18,129,0.155489
4493107.304,4086998.097,-83.162516,29.953613,5.18682699051467,47.15843,1.218457,37.37,13,0.237343
4714964.658,4012598.903,-81.673379,28.80453,5.80000133239674,63307.33772,116.881686,630.24,1049,-10.590158
4788890.684,3721375.514,-82.014845,26.623027,5.78566963412838,329666.2622,314.137327,2036.91,2205,-45.895961
4354342.146,4099802.839,-84.234423,30.442329,6.22989072195335,164849.8993,158.340058,568.89,1292,4.212227
4593417.953,4055156.037,-82.476551,29.444588,5.51745289646471,567.759828,17.887361,129.95,89,1.405463
4282284.347,4048033.968,-84.990853,30.280833,5.00863329142558,22.207914,2.407138,28.43,11,-0.407827
4418607.357,4127428.919,-83.623325,30.450252,6.53538639836316,355.76586,2.203852,64.56,111,0.659646
4686091.138,3797148.124,-82.572741,27.416274,5.73236993150811,229931.5515,125.431878,952.89,1087,-15.595756
4633062.405,4042161.335,-82.209909,29.241343,5.82982758150686,53245.86681,51.423667,758.09,1080,5.918648
4971219.988,3874654.69,-80.183443,27.153474,5.53575822256307,63139.20603,51.517969,342.52,363,-12.974575
5037872.137,3723165.048,-80.156509,25.968687,7.04202389978717,5917918.003,1154.771834,8372.91,26483,142.205371
4915382.462,3464990.505,-81.792774,24.55602,6.70048507682422,58614.56565,78.146254,502.96,533,-13.593982
4614494.013,4243460.428,-81.669793,30.66458,5.19960139360888,6517.91102,22.418585,120.72,138,-5.142882
4102717.103,4001774.118,-86.625221,30.444242,5.55566908919198,94085.80592,119.632935,504.52,457,-16.073491
4861054.217,3882771.657,-80.978912,27.516022,5.6753830001345,4135.835177,35.402188,174,104,2.996089
4762006.04,3981406.118,-81.414532,28.458907,6.62499441084942,843712.8634,354.140974,2853.26,8854,6.96916
4767503.662,3962264.159,-81.434336,28.314142,6.09672505776548,100837.1654,63.747664,598,1379,4.263353
5004391.691,3830149.611,-80.077396,26.766914,6.42535512939985,1416256.905,508.227461,3981.05,8002,-40.273177
4626612.128,3888422.346,-82.752246,28.205908,5.55914198482994,291929.5834,214.832193,1636.55,1232,-6.554215
4631744.094,3846351.913,-82.842537,27.902128,6.30151947041149,1078858.975,376.861931,2627.52,4720,-39.625576
4753911.442,3903217.364,-81.72582,27.953305,6.04595273239205,245146.3178,221.804761,1918.99,2584,16.886908
4670671.605,4121344.346,-81.653723,29.669679,6.00388706710654,4811.08294,18.266145,252.43,255,6.080338
4705899.588,4156452.624,-81.26183,29.801821,5.07016127341028,50732.36551,83.828932,357.85,359,-17.596764
4939832.125,3901171.92,-80.332526,27.417331,6.41885421263194,90784.33872,78.747339,617.63,1733,3.108714
4054973.789,3974582.759,-87.110906,30.37494,5.06386005533355,22253.76898,50.671647,236.79,247,-7.557745
4706412.371,3776270.596,-82.479644,27.218358,5.53812135875535,251078.4418,177.010734,988.3,998,-47.311028
4753574.886,4024019.517,-81.340066,28.770304,5.76581786557565,269889.468,140.901961,868.58,1286,-21.129277
4665351.199,3964510.221,-82.211491,28.619137,5.32544603393629,11622.70182,25.760748,148.79,261,-3.840774
4491036.41,4130301.746,-83.0342,30.259093,6.02175123971285,546.31853,12.396631,102.53,156,1.471901
4415586.594,4085127.177,-83.78837,30.163859,6.6540236458999,297.48482,3.8811,38.31,143,0.139329
4571093.107,4134946.499,-82.385094,30.05605,7.66148002142769,185.08647,3.521273,31.37,277,0.89337
4768235.898,4088913.556,-81.012684,29.163422,5.92692602597041,239854.2038,257.894277,1352.85,1818,-22.099497
4337821.208,4050640.753,-84.529633,30.143035,5.89934925820018,401.0151,8.882479,37.69,105,-0.866798
4160430.57,4050160.315,-85.989897,30.635767,4.90305008341632,2762.25895,25.462344,145.51,85,-1.402719
4189302.257,4045241.217,-85.765793,30.520344,6.51604513610631,437.98798,5.645355,87.5,149,2.318766
4484501.133,4363089.781,-82.270069,31.878009,5.41654474791269,326.36417,6.324149,72.88,34,1.198209
4436090.492,4260963.221,-83.024257,31.324919,5.69238442970383,51.65146,1.801807,46.27,20,1.185679
4483858.691,4305368.233,-82.483683,31.485142,6.15951813210423,141.60589,16.511757,63.23,43,0.50358
4296046.119,4203852.034,-84.36011,31.343338,5.71735659468332,10.94605,2.416585,13.93,8,0.241357
4330128.58,4466491.692,-83.139346,33.072776,5.79818315007769,5607.52891,21.548218,117.9,129,3.503547
4217235.531,4594228.195,-83.588397,34.319869,4.65205377188694,333.41168,6.321116,62.3,17,0.534875
4209940.26,4545305.318,-83.838488,34.00208,5.23377884541047,11039.7211,58.367434,277.32,128,-0.722509
4113663.094,4527836.787,-84.718526,34.183994,5.42671058131644,6717.81429,25.351058,225.86,204,1.396785
4392970.752,4300064.174,-83.234283,31.725941,4.62202730305451,1452.77718,1.924592,94.5,14,2.015786
4412691.802,4239293.346,-83.288638,31.245272,5.73398831671327,278.48335,21.677631,132.45,50,1.000092
4293087.127,4410185.596,-83.653301,32.797737,6.86484777797086,70812.11495,93.293266,650.07,1211,32.472383
4336957.123,4374662.401,-83.422462,32.414903,6.00339311797326,248.76283,4.93109,28.68,45,1.030115
4553538.902,4294875.453,-81.967085,31.199715,4.92216831277393,134.67363,13.391452,43.96,22,0.526104
4406252.329,4192022.548,-83.503932,30.936134,6.23773851581105,202.24165,3.596923,91.06,67,1.667956
4556110.077,4418699.796,-81.494803,32.03046,5.14807570321749,2534.13392,14.507606,71.54,54,-0.464587
4529863.302,4440302.204,-81.622451,32.259871,5.92692602597041,10752.11748,12.641159,169.57,256,3.657947
4448636.814,4536459.573,-81.90765,33.172795,6.29674092796071,179.037508,7.039558,80.55,100,1.147776
4236236.131,4455295.453,-83.958117,33.289672,6.35158355344927,435.37567,2.508755,32.57,122,0.426591
4246599.279,4209939.533,-84.746447,31.531137,6.40058961604763,50.49224,1.885199,33.13,33,1.418648
4605609.372,4277196.188,-81.620006,30.919963,5.3949902538083,3070.27104,13.810951,119.59,99,-1.864874
4472436.873,4427492.74,-82.129357,32.355221,5.78197732224126,132.5895,9.256833,67.06,29,1.290888
4104907.379,4440166.244,-85.11931,33.589282,5.59359551562145,7676.73806,28.763944,212.17,269,2.472599
4023733.962,4592786.953,-85.242621,34.92861,4.56642935767166,8948.0892,12.087253,125.36,55,-2.698476
4549514.554,4251046.372,-82.154378,30.913598,6.22078895749727,31.24829,1.153702,36.2,58,0.387151
4597579.233,4440401.606,-81.08607,32.044257,6.58396232,197215.8866,117.584072,1046.69,1778,17.972779
4184938.013,4302227.732,-84.939473,32.367272,4.8056590467375,2158.54898,8.096336,19.1,11,-1.196728
4037003.564,4545529.39,-85.308191,34.550037,5.53615246660524,844.10275,6.29607,80.12,53,3.404627
4136471.812,4535783.982,-84.494595,34.168298,5.2235938203521,35020.57855,58.864727,285.31,402,-12.729132
4260199.3,4561607.009,-83.355772,33.954633,5.98469166282055,77230.6071,58.172997,399.98,445,2.404511
4179284.391,4471996.659,-84.372822,33.584564,6.92254536445477,139170.4519,89.958404,923.59,2371,25.231253
4475282.154,4240921.003,-82.780176,31.068629,6.24571909344724,20.290024,0.532096,38.95,28,2.172979
4152842.138,4498754.266,-84.495749,33.855709,6.26091900128544,332108.038,257.353233,1475.13,3334,-45.373936
4438500.876,4293804.207,-82.888781,31.544218,5.66642668811243,1340.44642,16.187075,161.59,103,2.001708
4363527.895,4206721.064,-83.799407,31.164793,6.22574584283265,4254.82608,14.655852,211.77,188,6.897547
4410472.246,4566445.679,-82.100587,33.500958,5.20729796816087,28729.32847,34.866751,167.35,236,-8.633433
4407583.875,4225116.509,-83.379136,31.162165,6.22969373584023,307.8971,3.980847,72.54,72,1.246406
4158203.349,4429757.585,-84.706379,33.351773,5.42097737928392,12632.12989,26.478436,187.58,280,-5.427094
4273052.155,4391843.727,-83.885928,32.73161,5.50248195126444,124.92487,5.685001,43.26,26,0.93151
4327194.474,4302636.497,-83.760972,31.943146,6.5546454012079,1242.05253,8.25761,91.38,131,4.342755
4004149.137,4562878.308,-85.526405,34.77678,4.96703165661412,374.73823,3.986061,48.99,20,-0.258426
4172884.256,4581336.383,-84.011803,34.372599,5.04921477606373,553.32054,5.368646,36.24,35,-1.097306
4301786.518,4139102.241,-84.531934,30.8702,6.45362499889269,957.79462,27.120382,131.33,139,1.414592
4162797.65,4517156.396,-84.342339,33.954081,7.24786375361229,546400.2538,243.887423,2021.88,8860,-2.000707
4361993.647,4379273.489,-83.201024,32.369536,6.15315813610597,288.31257,2.685571,69.6,84,0.966473
4298136.427,4323197.156,-83.926369,32.174792,6.24086046956626,83.79016,1.566556,29.46,61,1.406892
4304605.405,4240619.755,-84.163387,31.576601,6.96922660107024,35115.56371,64.653475,456.25,774,25.82409
4134593.176,4471212.857,-84.752947,33.718008,6.17336935040559,22199.0984,39.308462,253.04,579,1.283553
4242393.501,4178555.633,-84.887736,31.32101,5.61312810638807,111.449457,10.594168,82.41,23,2.792972
4487555.901,4193296.052,-82.847414,30.703963,5.05751887999511,34.412519,1.541347,43.78,5,0.741474
4539002.136,4477299.013,-81.410128,32.480361,4.99382817577987,2069.46418,15.880796,90.14,77,-3.116395
4315661.491,4599839.492,-82.747021,34.038976,5.45915989166487,1030.27704,8.110263,67.71,38,2.138336
4437077.499,4455809.672,-82.308171,32.660535,5.86021626049803,237.82262,15.927519,111.8,65,2.973944
4502097.292,4421615.479,-81.913685,32.221401,6.16015191262613,201.60539,4.705085,51.63,41,1.575423
4094021.24,4623651.585,-84.518134,34.923219,4.9600435079802,492.35995,4.650024,69.23,33,-1.177471
4169455.695,4438649.663,-84.578961,33.379942,5.45318207710895,15880.1054,35.156833,139.33,228,-12.348487
4061112.633,4517697.793,-85.205753,34.27644,5.65003001865695,15207.56181,57.883653,277.12,234,6.426627
4170020.163,4541015.011,-84.1908,34.098965,4.42124734782716,57717.4219,156.490568,416.28,166,-25.562606
4256998.492,4626290.951,-83.129994,34.413083,5.43197375136071,546.74384,7.493992,72.97,45,0.604098
4167761.694,4495232.458,-84.383006,33.784167,7.45812848555063,892741.3329,406.364457,2246.25,15657,5.754606
4124950.011,4604447.561,-84.328785,34.688592,5.0587903359833,545.93119,10.097048,93.28,43,-0.664929
4604635.453,4321024.005,-81.470496,31.219015,6.14225243623005,14017.19942,27.378462,212.42,337,-0.221721
4073909.292,4543819.407,-84.997522,34.422155,4.88280192258637,3858.05999,37.136879,139.41,64,0.445271
4323461.41,4170817.902,-84.248116,31.030772,5.78566963412838,476.79059,9.441186,109.79,66,0.745068
4312917.113,4513433.644,-83.103617,33.452047,5.13814861439522,480.64354,6.825047,107.96,27,-0.215516
4188414.001,4521964.092,-84.108243,33.907024,5.99196442214963,341830.4985,174.027062,2047.11,3055,-21.080143
4199733.743,4627015.441,-83.60718,34.604891,5.1328529268205,2016.34395,9.00335,122.79,65,-1.046032
4193581.784,4582025.854,-83.834592,34.310988,5.17332087637335,34926.5602,69.713872,604.21,298,0.685931
4336566.35,4504197.913,-82.944092,33.312792,6.13296410938168,33.19029,3.147144,20.16,35,0.242034
4090120.725,4456909.056,-85.183668,33.753834,4.89034912822175,590.39421,10.756478,61.94,33,1.080744
4163865.489,4341706.61,-84.976577,32.710571,5.00863329142558,412.86106,19.992924,36.47,45,-1.465339
4275319.343,4636196.744,-82.938157,34.42145,5.13226278221795,550.11275,4.827328,62.06,38,0.294149
4112005.264,4413610.345,-85.155916,33.37864,4.94591897937656,122.51565,3.215986,36.33,14,0.557848
4188946.41,4482234.987,-84.253385,33.626408,6.17190934388908,25587.2398,42.531623,265.13,933,-3.984385
4307313.471,4389667.879,-83.611163,32.610761,5.78074351579233,34690.55287,50.028992,283.46,417,0.329696
4403522.754,4282902.399,-83.209672,31.575069,6.79144615658175,48.71875,1.004604,40.65,72,0.495821
4216057.66,4570703.384,-83.689517,34.159771,5.13521002867789,2530.31765,25.505729,134.01,102,-1.601469
4264036.93,4486202.479,-83.611245,33.418219,5.38632824387075,116.98456,3.567833,41.18,26,0.118615
4444205.791,4326239.107,-82.726911,31.750077,4.17284762371004,177.916992,3.400984,51.18,8,1.084143
4404813.06,4493341.436,-82.427778,33.020095,5.9872054901876,120.56916,6.579737,61.81,51,1.612892
4464240.178,4496280.643,-81.936004,32.849435,6.05701817784742,49.40139,0.439856,32.95,32,0.69155
4382102.03,4439687.897,-82.8144,32.723882,5.51624735080936,102.87454,2.909991,39.54,21,1.578234
4284045.505,4427317.509,-83.664909,32.945233,4.67562864963665,913.15078,7.838916,59.06,26,-0.510062
4223847.916,4413652.753,-84.214997,33.036095,5.79392782450755,330.02317,5.910876,37.77,53,0.900084
4453460.417,4226202.025,-83.006223,31.032657,5.38081858805978,100.97744,1.405544,28.66,19,0.473331
4380631.154,4413228.805,-82.924525,32.546187,6.18805876318866,4724.88352,29.475408,147.82,191,3.552754
4291549.932,4257418.774,-84.212243,31.73337,5.50044155063817,1148.37832,17.110781,54.31,60,-0.712621
4582825.582,4383557.173,-81.413903,31.708937,6.22039134317792,13048.27373,25.37016,147.63,247,1.780794
4368409.859,4580844.537,-82.387583,33.736501,5.44501174569884,74.83454,1.347034,25.05,16,0.272517
4535702.996,4374630.09,-81.819632,31.796653,4.79164975293071,104.23223,2.32491,27.22,19,0.196453
4433045.183,4191446.016,-83.290137,30.852914,6.46598919114764,34509.92396,35.500292,372.26,622,6.353673
4165983.706,4615384.031,-83.937753,34.633149,4.61808641125464,525.14956,6.538024,47.15,30,-0.649706
4366657.636,4542651.144,-82.550163,33.480617,5.82215792739152,688.02861,2.986912,59.27,59,0.906832
4610348.839,4367665.176,-81.25583,31.515317,6.10434670416465,114.30732,5.316676,44.94,57,-0.038254
4288014.317,4338427.917,-83.955317,32.312112,6.01591322751029,144.4192,6.081812,67.99,46,3.42126
4258436.125,4577395.373,-83.309348,34.069827,5.12098335126512,692.91584,10.16965,86.52,42,0.487524
4223926.545,4328363.042,-84.521952,32.435374,5.1149953094205,46.3188,4.975892,21.25,12,0.486094
4176031.555,4391010.203,-84.697547,33.023118,5.7281498311045,198.37279,6.427004,52.29,55,2.086469
4257738.28,4160132.769,-84.823151,31.146019,5.93911806673577,75.39795,21.24526,47.6,18,1.184862
4310318.34,4180082.833,-84.32413,31.134268,6.219197551,229.17986,8.555537,87.86,92,4.550373
4256482.11,4437319.577,-83.85633,33.100837,5.28725641918861,448.66374,11.665252,62.01,47,0.012294
4439563.982,4385794.377,-82.548009,32.173424,5.43546720469527,114.13042,8.240811,41.1,18,0.792516
4254346.652,4509311.415,-83.604539,33.609809,5.40222682993855,262.8552,16.483579,56.25,36,-1.543682
4087255.983,4593012.965,-84.695003,34.7285,4.76643833358421,1671.81261,5.532071,115.66,39,2.358531
4176180.249,4314491.752,-84.969623,32.480453,6.54993682434133,123243.4936,154.171214,729.88,1120,33.026442
4227788.293,4497828.717,-83.869408,33.613691,6.06331998420841,9742.0865,18.598467,169.69,395,1.693182
