utmx,utmy,X,Y,Depression_prevelence,PopulationDensity,Population65,NoHealthInsurance,Neighbor_Disadvantage,NatureParks,DrinkingPlaces
4321627.076,4729233.642,-82.178864,34.905204,23.89999962,181.1943,14.46,12.91,-0.444596331,50.076813,6.200013
4315035.902,4733848.219,-82.214521,34.958934,25.29999924,1553.115,14.73,13.14,-0.200247795,12.896655,2.807557
4316777.108,4731192.101,-82.210991,34.934935,23.29999924,2008.208,11.46,25.23,0.699454035,60.459094,2.511817
4332660.291,4736637.431,-82.057243,34.918333,23.20000076,373.7105,12.13,11.52,-0.196728087,15.157367,9.732574
4339898.805,4731107.735,-82.020189,34.856215,23.20000076,290.3029,19.63,6.52,-0.681195474,21.487738,8.362741
4332750.176,4732086.04,-82.075194,34.887051,22.5,966.4647,13.38,2.33,-0.467632566,13.833632,6.647855
4331018.36,4726527.438,-82.112293,34.855054,23.70000076,423.1975,9.81,11.5,-0.575445287,23.10964,9.300432
4325684.819,4722216.708,-82.174022,34.843675,24.39999962,413.3019,14.55,11.45,-0.353338487,16.042702,6.689195
4341296.081,4720833.786,-82.050755,34.781599,25.39999962,100.9929,16.37,11.54,-0.29222183,14.048746,5.757832
4347466.687,4714704.732,-82.024938,34.719088,24.70000076,337.9903,16.27,6.42,0.456659074,11.218766,2.898316
4351729.392,4736534.853,-81.900366,34.853025,23.39999962,190.489,18.18,4.82,-0.29155671,17.415983,6.410707
4358333.52,4729502.79,-81.874905,34.782913,23.10000038,86.73781,12.73,5.19,-0.339735977,14.784602,3.341608
4359801.676,4746663.964,-81.792181,34.89432,24.70000076,142.0676,19.36,15.68,0.128240895,32.561724,3.645682
4531724.067,4713567.144,-80.534797,34.085997,18.39999962,60.77174,22.7,10.7,0.666398573,4.817825,1.497077
4534397.383,4700336.881,-80.567654,33.988926,19.29999924,122.0743,16.21,10.74,0.133904585,8.535559,2.941304
4542510.871,4708754.336,-80.468462,34.017188,20.29999924,249.9834,13.83,10.5,-0.364117977,9.886533,4.853471
4544744.176,4704200.506,-80.469319,33.979333,22.29999924,553.9402,4.09,7.2,-0.400777923,10.799076,4.425994
4557276.149,4715416.86,-80.323529,34.010889,19.39999962,96.63586,12.92,12.17,0.112673575,10.485989,3.637179
4587432.916,4722914.752,-80.053403,33.957015,18.60000038,22.69796,26.07,10.77,0.203202875,8.289962,2.415183
4573515.733,4702242.26,-80.248602,33.868148,20.20000076,57.10295,20.63,12.03,0.254074194,14.728009,3.424667
4561841.249,4708991.648,-80.313621,33.952717,20.20000076,484.2747,11.05,20.19,1.325130402,10.204933,1.329168
4558107.657,4707111.821,-80.35101,33.953024,20.39999962,1480.018,16.9,16.25,2.079482035,9.725139,1.08776
4556179.378,4705418.631,-80.373285,33.948388,19.89999962,1377.172,17.5,13.06,0.266731573,12.287924,2.545994
4556388.432,4702941.12,-80.381769,33.93125,19.70000076,1886.131,22.77,6.29,-0.3875023,28.006116,12.00847
4565508.086,4706888.702,-80.293115,33.926258,21.10000038,414.688,11.4,17.05,1.594799186,7.68057,2.472901
4560150.184,4702739.293,-80.352685,33.917074,18.10000038,1310.702,27.45,14.5,1.57663534,110.481027,3.572772
4561022.993,4701472.538,-80.350933,33.905701,18.5,1103.966,18.54,18.34,1.327487096,8.794601,0.498912
4563134.045,4699864.263,-80.340739,33.887842,17.70000076,1168.225,15.92,13.7,1.480658647,6.315331,1.000186
4554145.401,4700614.641,-80.409133,33.923474,19,968.056,17,9.82,-0.503641541,19.036499,8.661456
4554888.097,4696484.675,-80.420107,33.893547,20.70000076,1089.428,14.59,5.11,-0.2104345,19.451109,6.011658
4559156.955,4698312.555,-80.37869,33.891121,19.79999924,1149.239,16.77,4.29,-0.390649374,19.285944,5.793414
4550390.319,4677930.757,-80.531458,33.785635,22.10000038,33.70135,14.22,8.93,0.477476036,10.014475,2.218809
4542363.593,4694385.026,-80.528417,33.922245,20.39999962,181.3409,15.91,10.46,0.760254687,8.307135,3.559599
4560326.21,4685962.802,-80.419781,33.80524,21.5,145.5629,15.4,12.97,-0.152253045,15.159884,4.874559
4567359.697,4690290.045,-80.346286,33.810005,22,198.1032,17.24,15.62,0.26986923,11.310137,4.012454
4559556.478,4704322.782,-80.35092,33.929594,19.79999924,1991.316,16.62,8.37,0.241986305,15.046175,5.342676
4385703.995,4735053.133,-81.627454,34.727649,20.89999962,698.5204,22.7,7.5,0.015112313,15.603226,2.244274
4386451.872,4732529.72,-81.631714,34.708047,22.39999962,1524.313,14.79,14.47,1.177313829,5.355747,1.421921
4389998.816,4735406.006,-81.590844,34.715434,23,486.6463,19.34,9.61,0.448216715,7.320809,1.32687
4383202.822,4737746.131,-81.63685,34.75436,23.29999924,129.8537,15.46,10.78,0.403400011,6.722404,1.515381
4392105.976,4729326.888,-81.598613,34.667195,21.79999924,45.09561,19.36,9.82,-0.077556553,10.426868,3.390055
4406120.76,4726704.273,-81.494896,34.601888,19.5,16.05646,25.87,12.01,0.244592395,6.060651,1.051065
4383467.43,4719868.714,-81.708118,34.632512,21.60000038,18.7734,23.3,5.01,-0.190417603,8.442842,2.002123
4372801.587,4745623.226,-81.689655,34.843033,23.10000038,60.1367,20.72,11.63,0.526698543,9.133641,2.235041
4390059.987,4749914.605,-81.530456,34.813214,23.29999924,36.17294,22.46,14.44,0.249305679,9.145342,2.40404
4622270.101,4717509.85,-79.800801,33.801698,21.10000038,26.24733,26.87,4.91,0.346028551,15.376569,1.709629
4644281.452,4721468.491,-79.611643,33.751884,18.5,16.8058,29.92,8.33,0.934972577,6.954794,1.598873
4662940.176,4728121.191,-79.438149,33.730989,20.89999962,55.86323,20.81,10.84,0.56205501,7.016844,0.998905
4658592.943,4705690.453,-79.564552,33.599379,20.20000076,17.13233,19.38,11.12,0.872250423,16.165962,1.947308
4639250.236,4701450.867,-79.733405,33.637988,18.89999962,45.82685,18.74,10.4,0.660382468,12.976189,2.114468
4632475.056,4709516.082,-79.753478,33.714153,18.60000038,171.5217,17.02,5.78,1.098743421,7.883964,0.822184
4618400.977,4703200.328,-79.890047,33.72093,20.5,49.06639,23.79,11.6,0.569169414,15.715806,3.880745
4616127.945,4683785.688,-79.987278,33.600901,18,24.56478,19.56,11.91,0.602628067,7.34994,1.28675
4638261.371,4679202.894,-79.832019,33.495295,18,17.98399,19.13,8.12,0.763305189,6.535612,0.883559
4657116.242,4682190.804,-79.672209,33.450563,21.5,20.79069,21.35,13.27,0.416678781,20.353268,2.931886
4432345.022,4790523.91,-81.016177,34.940991,21.60000038,1832.638,13.44,9.4,0.305856817,20.672552,7.970782
4434117.414,4789515.51,-81.006,34.92811,21.20000076,2461.587,13.7,16.87,0.899265475,19.336381,2.250147
4433615.823,4787221.544,-81.019705,34.914483,19.10000038,3158.61,9.52,19.95,1.045597931,34.259018,2.338928
4432178.095,4786529.732,-81.034297,34.914817,18.89999962,3303.958,12.46,9.17,1.485161219,21.864943,2.341053
4431806.682,4784400.525,-81.046244,34.901836,15.69999981,1324.144,10.44,9.52,0.118253059,21.275377,3.889061
4430695.154,4788438.325,-81.038351,34.932726,21.20000076,2315.967,13.53,9.58,1.256009013,36.267902,4.412609
4430051.758,4786408.216,-81.052101,34.921348,17.79999924,1285.776,18.61,16.91,0.964453314,16.98298,1.504838
4428924.662,4791728.756,-81.03894,34.960889,18.20000076,2346.234,23.17,3.96,-0.619254171,49.991433,6.1374
4432720.392,4792828.393,-81.003443,34.955123,19.70000076,1792.184,15.52,11.25,0.051753195,23.488083,4.408389
4430551.289,4792540.074,-81.022297,34.960697,18.70000076,4088.619,19.25,14.75,0.308307844,14.672285,2.654488
4431391.624,4794472.59,-81.007338,34.97073,20.20000076,2962.612,13.4,9.46,-0.158058361,17.760958,4.600373
4435073.775,4794489.857,-80.977324,34.958099,20,813.2815,9.03,12.74,-0.059301165,24.716689,7.194298
4421532.11,4790585.865,-81.103931,34.978784,19.5,676.2104,15.69,8.67,-0.610209759,21.497294,6.283291
4426552.081,4790168.257,-81.064803,34.958636,19.60000038,2030.351,15.83,4.09,-0.322062962,18.486419,4.589844
4423441.043,4796766.577,-81.062405,35.013615,19.39999962,855.1542,17.84,6.55,-0.114120059,24.509151,7.448003
4429508.347,4796613.786,-81.013653,34.991587,18.79999924,1704.294,12.29,11.07,-0.736814237,16.280807,5.298343
4426791.175,4802564.683,-81.010706,35.040849,18.20000076,2016.558,13.87,0.89,-0.745544795,39.007933,12.560629
4431601.423,4800733.462,-80.979278,35.011914,18.89999962,1610.25,8.09,3.18,-0.483645876,26.61321,10.42761
4430262.534,4806121.087,-80.96745,35.052612,19.20000076,1763.692,10.63,6.98,-0.685248694,41.749399,10.624035
4430190.255,4810648.529,-80.948914,35.083153,17.89999962,836.0641,10.6,1.64,-0.848965919,29.185724,14.17315
4433057.204,4811223.569,-80.923158,35.077035,19.60000038,2478.336,12.35,8.25,-0.14300697,23.226864,9.353098
4435407.742,4807636.379,-80.919203,35.044882,18.5,1327.492,9.76,3.02,-0.889146522,23.357331,9.32275
4435446.066,4803758.452,-80.93526,35.018817,20.10000038,947.4819,16.21,6.15,-0.19856816,58.514266,4.307035
4438517.478,4798595.125,-80.932061,34.973633,19.39999962,686.2495,8.58,4.81,-0.500127386,41.708492,12.856311
4440801.775,4801095.061,-80.902972,34.982426,19.20000076,847.1165,12.39,4.47,-0.818679436,34.575508,10.505606
4439133.978,4789853.555,-80.963815,34.913023,19.89999962,518.1972,13.92,7.23,-0.538647113,22.325972,5.562407
4445756.756,4792453.527,-80.899125,34.907488,22.29999924,300.3769,14.94,11.21,0.095274053,15.820503,4.342177
4445763.903,4784411.436,-80.93283,34.853694,20.89999962,295.379,13.86,12.9,-0.050066992,18.534995,4.947867
4433451.674,4782970.393,-81.038861,34.886576,18.60000038,493.2177,12.81,8.2,0.48397105,20.343144,3.941845
4432663.747,4776677.813,-81.0716,34.847129,20,118.2845,14.21,8.98,-0.310637319,22.040686,5.840829
4413372.789,4771217.746,-81.251484,34.876873,22.10000038,62.59166,15.13,16.42,0.137160589,16.598239,3.007839
4423473.861,4781218.397,-81.127382,34.909254,19.70000076,198.6544,14.12,7.84,-0.580714424,24.833684,6.514676
4426790.66,4786691.29,-81.07745,34.934508,18,856.9042,23.71,2.38,-0.712425426,24.241446,7.966254
4403529.131,4788955.029,-81.257671,35.029989,21.5,179.2376,15.48,11.12,-0.238872315,22.156154,5.251207
4412993.691,4786345.672,-81.19133,34.97981,20.89999962,174.1953,13.64,9.86,-0.192848809,19.971904,4.868943
4405670.958,4785855.617,-81.253163,35.00177,20.29999924,576.912,10.7,16.73,1.33101778,17.18739,2.8625
4409101.764,4786267.116,-81.223422,34.992706,19.10000038,972.7987,19.72,7.22,-0.105840979,41.371281,3.119054
4391860.617,4794687.376,-81.329068,35.108803,21.70000076,73.16948,18.16,11.39,-0.369150144,23.722087,4.961298
4405161.338,4803364.973,-81.183758,35.121154,21.20000076,218.3172,13.41,13.57,-0.421994127,26.804035,6.645711
4412553.777,4804242.352,-81.119689,35.101438,20.20000076,302.2232,16.02,5.48,-0.372137655,26.783705,11.524221
4416171.687,4809609.962,-81.067518,35.12488,18.60000038,1220.591,18.64,2.93,-0.760572138,20.177025,9.683704
4419336.176,4802461.041,-81.071876,35.065994,18.60000038,819.0972,11.56,2.6,-0.526016592,30.668821,12.829635
4401803.604,4802160.507,-81.216278,35.124687,21.10000038,636.4434,11.84,14.03,0.704072549,22.066774,4.016088
4402988.222,4798063.41,-81.223838,35.093066,21.39999962,568.8079,13.39,11.69,-0.078396807,68.388175,5.46539
4394811.943,4771284.5,-81.402825,34.941068,21,35.71072,18.9,11.39,-0.066812201,14.404423,2.203581
